,img_path,img_label,img_id
98,/home/jjeong35/test_data/coloredMNIST/train/3_98.png,3,98
99,/home/jjeong35/test_data/coloredMNIST/train/1_99.png,1,99
100,/home/jjeong35/test_data/coloredMNIST/train/5_100.png,5,100
101,/home/jjeong35/test_data/coloredMNIST/train/7_101.png,7,101
102,/home/jjeong35/test_data/coloredMNIST/train/1_102.png,1,102
103,/home/jjeong35/test_data/coloredMNIST/train/7_103.png,7,103
104,/home/jjeong35/test_data/coloredMNIST/train/1_104.png,1,104
105,/home/jjeong35/test_data/coloredMNIST/train/1_105.png,1,105
106,/home/jjeong35/test_data/coloredMNIST/train/6_106.png,6,106
107,/home/jjeong35/test_data/coloredMNIST/train/3_107.png,3,107
108,/home/jjeong35/test_data/coloredMNIST/train/0_108.png,0,108
109,/home/jjeong35/test_data/coloredMNIST/train/2_109.png,2,109
110,/home/jjeong35/test_data/coloredMNIST/train/9_110.png,9,110
111,/home/jjeong35/test_data/coloredMNIST/train/3_111.png,3,111
112,/home/jjeong35/test_data/coloredMNIST/train/1_112.png,1,112
113,/home/jjeong35/test_data/coloredMNIST/train/1_113.png,1,113
114,/home/jjeong35/test_data/coloredMNIST/train/0_114.png,0,114
115,/home/jjeong35/test_data/coloredMNIST/train/4_115.png,4,115
116,/home/jjeong35/test_data/coloredMNIST/train/9_116.png,9,116
117,/home/jjeong35/test_data/coloredMNIST/train/2_117.png,2,117
118,/home/jjeong35/test_data/coloredMNIST/train/0_118.png,0,118
119,/home/jjeong35/test_data/coloredMNIST/train/0_119.png,0,119
120,/home/jjeong35/test_data/coloredMNIST/train/2_120.png,2,120
121,/home/jjeong35/test_data/coloredMNIST/train/0_121.png,0,121
122,/home/jjeong35/test_data/coloredMNIST/train/2_122.png,2,122
123,/home/jjeong35/test_data/coloredMNIST/train/7_123.png,7,123
124,/home/jjeong35/test_data/coloredMNIST/train/1_124.png,1,124
125,/home/jjeong35/test_data/coloredMNIST/train/8_125.png,8,125
126,/home/jjeong35/test_data/coloredMNIST/train/6_126.png,6,126
127,/home/jjeong35/test_data/coloredMNIST/train/4_127.png,4,127
128,/home/jjeong35/test_data/coloredMNIST/train/1_128.png,1,128
129,/home/jjeong35/test_data/coloredMNIST/train/6_129.png,6,129
130,/home/jjeong35/test_data/coloredMNIST/train/3_130.png,3,130
131,/home/jjeong35/test_data/coloredMNIST/train/4_131.png,4,131
132,/home/jjeong35/test_data/coloredMNIST/train/5_132.png,5,132
133,/home/jjeong35/test_data/coloredMNIST/train/9_133.png,9,133
134,/home/jjeong35/test_data/coloredMNIST/train/1_134.png,1,134
135,/home/jjeong35/test_data/coloredMNIST/train/3_135.png,3,135
136,/home/jjeong35/test_data/coloredMNIST/train/3_136.png,3,136
137,/home/jjeong35/test_data/coloredMNIST/train/8_137.png,8,137
138,/home/jjeong35/test_data/coloredMNIST/train/5_138.png,5,138
139,/home/jjeong35/test_data/coloredMNIST/train/4_139.png,4,139
140,/home/jjeong35/test_data/coloredMNIST/train/7_140.png,7,140
141,/home/jjeong35/test_data/coloredMNIST/train/7_141.png,7,141
142,/home/jjeong35/test_data/coloredMNIST/train/4_142.png,4,142
143,/home/jjeong35/test_data/coloredMNIST/train/2_143.png,2,143
144,/home/jjeong35/test_data/coloredMNIST/train/8_144.png,8,144
145,/home/jjeong35/test_data/coloredMNIST/train/5_145.png,5,145
146,/home/jjeong35/test_data/coloredMNIST/train/8_146.png,8,146
147,/home/jjeong35/test_data/coloredMNIST/train/6_147.png,6,147
148,/home/jjeong35/test_data/coloredMNIST/train/7_148.png,7,148
149,/home/jjeong35/test_data/coloredMNIST/train/3_149.png,3,149
150,/home/jjeong35/test_data/coloredMNIST/train/4_150.png,4,150
151,/home/jjeong35/test_data/coloredMNIST/train/6_151.png,6,151
152,/home/jjeong35/test_data/coloredMNIST/train/1_152.png,1,152
153,/home/jjeong35/test_data/coloredMNIST/train/9_153.png,9,153
154,/home/jjeong35/test_data/coloredMNIST/train/9_154.png,9,154
155,/home/jjeong35/test_data/coloredMNIST/train/6_155.png,6,155
156,/home/jjeong35/test_data/coloredMNIST/train/0_156.png,0,156
157,/home/jjeong35/test_data/coloredMNIST/train/3_157.png,3,157
158,/home/jjeong35/test_data/coloredMNIST/train/7_158.png,7,158
159,/home/jjeong35/test_data/coloredMNIST/train/2_159.png,2,159
160,/home/jjeong35/test_data/coloredMNIST/train/8_160.png,8,160
161,/home/jjeong35/test_data/coloredMNIST/train/2_161.png,2,161
162,/home/jjeong35/test_data/coloredMNIST/train/9_162.png,9,162
163,/home/jjeong35/test_data/coloredMNIST/train/4_163.png,4,163
164,/home/jjeong35/test_data/coloredMNIST/train/4_164.png,4,164
165,/home/jjeong35/test_data/coloredMNIST/train/6_165.png,6,165
166,/home/jjeong35/test_data/coloredMNIST/train/4_166.png,4,166
167,/home/jjeong35/test_data/coloredMNIST/train/9_167.png,9,167
168,/home/jjeong35/test_data/coloredMNIST/train/7_168.png,7,168
169,/home/jjeong35/test_data/coloredMNIST/train/0_169.png,0,169
170,/home/jjeong35/test_data/coloredMNIST/train/9_170.png,9,170
171,/home/jjeong35/test_data/coloredMNIST/train/2_171.png,2,171
172,/home/jjeong35/test_data/coloredMNIST/train/9_172.png,9,172
173,/home/jjeong35/test_data/coloredMNIST/train/5_173.png,5,173
174,/home/jjeong35/test_data/coloredMNIST/train/1_174.png,1,174
175,/home/jjeong35/test_data/coloredMNIST/train/5_175.png,5,175
176,/home/jjeong35/test_data/coloredMNIST/train/9_176.png,9,176
177,/home/jjeong35/test_data/coloredMNIST/train/1_177.png,1,177
178,/home/jjeong35/test_data/coloredMNIST/train/2_178.png,2,178
179,/home/jjeong35/test_data/coloredMNIST/train/3_179.png,3,179
180,/home/jjeong35/test_data/coloredMNIST/train/2_180.png,2,180
181,/home/jjeong35/test_data/coloredMNIST/train/3_181.png,3,181
182,/home/jjeong35/test_data/coloredMNIST/train/5_182.png,5,182
183,/home/jjeong35/test_data/coloredMNIST/train/9_183.png,9,183
184,/home/jjeong35/test_data/coloredMNIST/train/1_184.png,1,184
185,/home/jjeong35/test_data/coloredMNIST/train/7_185.png,7,185
186,/home/jjeong35/test_data/coloredMNIST/train/6_186.png,6,186
187,/home/jjeong35/test_data/coloredMNIST/train/2_187.png,2,187
188,/home/jjeong35/test_data/coloredMNIST/train/8_188.png,8,188
189,/home/jjeong35/test_data/coloredMNIST/train/2_189.png,2,189
190,/home/jjeong35/test_data/coloredMNIST/train/2_190.png,2,190
191,/home/jjeong35/test_data/coloredMNIST/train/5_191.png,5,191
192,/home/jjeong35/test_data/coloredMNIST/train/0_192.png,0,192
193,/home/jjeong35/test_data/coloredMNIST/train/7_193.png,7,193
194,/home/jjeong35/test_data/coloredMNIST/train/4_194.png,4,194
195,/home/jjeong35/test_data/coloredMNIST/train/9_195.png,9,195
196,/home/jjeong35/test_data/coloredMNIST/train/7_196.png,7,196
197,/home/jjeong35/test_data/coloredMNIST/train/8_197.png,8,197
198,/home/jjeong35/test_data/coloredMNIST/train/3_198.png,3,198
199,/home/jjeong35/test_data/coloredMNIST/train/2_199.png,2,199
200,/home/jjeong35/test_data/coloredMNIST/train/1_200.png,1,200
201,/home/jjeong35/test_data/coloredMNIST/train/1_201.png,1,201
202,/home/jjeong35/test_data/coloredMNIST/train/8_202.png,8,202
203,/home/jjeong35/test_data/coloredMNIST/train/3_203.png,3,203
204,/home/jjeong35/test_data/coloredMNIST/train/6_204.png,6,204
205,/home/jjeong35/test_data/coloredMNIST/train/1_205.png,1,205
206,/home/jjeong35/test_data/coloredMNIST/train/0_206.png,0,206
207,/home/jjeong35/test_data/coloredMNIST/train/3_207.png,3,207
208,/home/jjeong35/test_data/coloredMNIST/train/1_208.png,1,208
209,/home/jjeong35/test_data/coloredMNIST/train/0_209.png,0,209
210,/home/jjeong35/test_data/coloredMNIST/train/0_210.png,0,210
211,/home/jjeong35/test_data/coloredMNIST/train/1_211.png,1,211
212,/home/jjeong35/test_data/coloredMNIST/train/7_212.png,7,212
213,/home/jjeong35/test_data/coloredMNIST/train/2_213.png,2,213
214,/home/jjeong35/test_data/coloredMNIST/train/7_214.png,7,214
215,/home/jjeong35/test_data/coloredMNIST/train/3_215.png,3,215
216,/home/jjeong35/test_data/coloredMNIST/train/0_216.png,0,216
217,/home/jjeong35/test_data/coloredMNIST/train/4_217.png,4,217
218,/home/jjeong35/test_data/coloredMNIST/train/6_218.png,6,218
219,/home/jjeong35/test_data/coloredMNIST/train/5_219.png,5,219
220,/home/jjeong35/test_data/coloredMNIST/train/2_220.png,2,220
221,/home/jjeong35/test_data/coloredMNIST/train/6_221.png,6,221
222,/home/jjeong35/test_data/coloredMNIST/train/4_222.png,4,222
223,/home/jjeong35/test_data/coloredMNIST/train/7_223.png,7,223
224,/home/jjeong35/test_data/coloredMNIST/train/1_224.png,1,224
225,/home/jjeong35/test_data/coloredMNIST/train/8_225.png,8,225
226,/home/jjeong35/test_data/coloredMNIST/train/9_226.png,9,226
227,/home/jjeong35/test_data/coloredMNIST/train/9_227.png,9,227
228,/home/jjeong35/test_data/coloredMNIST/train/3_228.png,3,228
229,/home/jjeong35/test_data/coloredMNIST/train/0_229.png,0,229
230,/home/jjeong35/test_data/coloredMNIST/train/7_230.png,7,230
231,/home/jjeong35/test_data/coloredMNIST/train/1_231.png,1,231
232,/home/jjeong35/test_data/coloredMNIST/train/0_232.png,0,232
233,/home/jjeong35/test_data/coloredMNIST/train/2_233.png,2,233
234,/home/jjeong35/test_data/coloredMNIST/train/0_234.png,0,234
235,/home/jjeong35/test_data/coloredMNIST/train/3_235.png,3,235
236,/home/jjeong35/test_data/coloredMNIST/train/5_236.png,5,236
237,/home/jjeong35/test_data/coloredMNIST/train/4_237.png,4,237
238,/home/jjeong35/test_data/coloredMNIST/train/6_238.png,6,238
239,/home/jjeong35/test_data/coloredMNIST/train/5_239.png,5,239
240,/home/jjeong35/test_data/coloredMNIST/train/8_240.png,8,240
241,/home/jjeong35/test_data/coloredMNIST/train/6_241.png,6,241
242,/home/jjeong35/test_data/coloredMNIST/train/3_242.png,3,242
243,/home/jjeong35/test_data/coloredMNIST/train/7_243.png,7,243
244,/home/jjeong35/test_data/coloredMNIST/train/5_244.png,5,244
245,/home/jjeong35/test_data/coloredMNIST/train/8_245.png,8,245
246,/home/jjeong35/test_data/coloredMNIST/train/0_246.png,0,246
247,/home/jjeong35/test_data/coloredMNIST/train/9_247.png,9,247
248,/home/jjeong35/test_data/coloredMNIST/train/1_248.png,1,248
249,/home/jjeong35/test_data/coloredMNIST/train/0_249.png,0,249
250,/home/jjeong35/test_data/coloredMNIST/train/3_250.png,3,250
251,/home/jjeong35/test_data/coloredMNIST/train/1_251.png,1,251
252,/home/jjeong35/test_data/coloredMNIST/train/2_252.png,2,252
253,/home/jjeong35/test_data/coloredMNIST/train/2_253.png,2,253
254,/home/jjeong35/test_data/coloredMNIST/train/3_254.png,3,254
255,/home/jjeong35/test_data/coloredMNIST/train/3_255.png,3,255
256,/home/jjeong35/test_data/coloredMNIST/train/6_256.png,6,256
257,/home/jjeong35/test_data/coloredMNIST/train/4_257.png,4,257
258,/home/jjeong35/test_data/coloredMNIST/train/7_258.png,7,258
259,/home/jjeong35/test_data/coloredMNIST/train/5_259.png,5,259
260,/home/jjeong35/test_data/coloredMNIST/train/0_260.png,0,260
261,/home/jjeong35/test_data/coloredMNIST/train/6_261.png,6,261
262,/home/jjeong35/test_data/coloredMNIST/train/2_262.png,2,262
263,/home/jjeong35/test_data/coloredMNIST/train/7_263.png,7,263
264,/home/jjeong35/test_data/coloredMNIST/train/9_264.png,9,264
265,/home/jjeong35/test_data/coloredMNIST/train/8_265.png,8,265
266,/home/jjeong35/test_data/coloredMNIST/train/5_266.png,5,266
267,/home/jjeong35/test_data/coloredMNIST/train/9_267.png,9,267
268,/home/jjeong35/test_data/coloredMNIST/train/2_268.png,2,268
269,/home/jjeong35/test_data/coloredMNIST/train/1_269.png,1,269
270,/home/jjeong35/test_data/coloredMNIST/train/1_270.png,1,270
271,/home/jjeong35/test_data/coloredMNIST/train/4_271.png,4,271
272,/home/jjeong35/test_data/coloredMNIST/train/4_272.png,4,272
273,/home/jjeong35/test_data/coloredMNIST/train/5_273.png,5,273
274,/home/jjeong35/test_data/coloredMNIST/train/6_274.png,6,274
275,/home/jjeong35/test_data/coloredMNIST/train/4_275.png,4,275
276,/home/jjeong35/test_data/coloredMNIST/train/1_276.png,1,276
277,/home/jjeong35/test_data/coloredMNIST/train/2_277.png,2,277
278,/home/jjeong35/test_data/coloredMNIST/train/5_278.png,5,278
279,/home/jjeong35/test_data/coloredMNIST/train/3_279.png,3,279
280,/home/jjeong35/test_data/coloredMNIST/train/9_280.png,9,280
281,/home/jjeong35/test_data/coloredMNIST/train/3_281.png,3,281
282,/home/jjeong35/test_data/coloredMNIST/train/9_282.png,9,282
283,/home/jjeong35/test_data/coloredMNIST/train/0_283.png,0,283
284,/home/jjeong35/test_data/coloredMNIST/train/5_284.png,5,284
285,/home/jjeong35/test_data/coloredMNIST/train/9_285.png,9,285
286,/home/jjeong35/test_data/coloredMNIST/train/6_286.png,6,286
287,/home/jjeong35/test_data/coloredMNIST/train/5_287.png,5,287
288,/home/jjeong35/test_data/coloredMNIST/train/7_288.png,7,288
289,/home/jjeong35/test_data/coloredMNIST/train/4_289.png,4,289
290,/home/jjeong35/test_data/coloredMNIST/train/1_290.png,1,290
291,/home/jjeong35/test_data/coloredMNIST/train/3_291.png,3,291
292,/home/jjeong35/test_data/coloredMNIST/train/4_292.png,4,292
293,/home/jjeong35/test_data/coloredMNIST/train/0_293.png,0,293
294,/home/jjeong35/test_data/coloredMNIST/train/4_294.png,4,294
295,/home/jjeong35/test_data/coloredMNIST/train/8_295.png,8,295
296,/home/jjeong35/test_data/coloredMNIST/train/0_296.png,0,296
297,/home/jjeong35/test_data/coloredMNIST/train/4_297.png,4,297
298,/home/jjeong35/test_data/coloredMNIST/train/3_298.png,3,298
299,/home/jjeong35/test_data/coloredMNIST/train/6_299.png,6,299
300,/home/jjeong35/test_data/coloredMNIST/train/8_300.png,8,300
301,/home/jjeong35/test_data/coloredMNIST/train/7_301.png,7,301
302,/home/jjeong35/test_data/coloredMNIST/train/6_302.png,6,302
303,/home/jjeong35/test_data/coloredMNIST/train/0_303.png,0,303
304,/home/jjeong35/test_data/coloredMNIST/train/9_304.png,9,304
305,/home/jjeong35/test_data/coloredMNIST/train/7_305.png,7,305
306,/home/jjeong35/test_data/coloredMNIST/train/5_306.png,5,306
307,/home/jjeong35/test_data/coloredMNIST/train/7_307.png,7,307
308,/home/jjeong35/test_data/coloredMNIST/train/2_308.png,2,308
309,/home/jjeong35/test_data/coloredMNIST/train/1_309.png,1,309
310,/home/jjeong35/test_data/coloredMNIST/train/1_310.png,1,310
311,/home/jjeong35/test_data/coloredMNIST/train/6_311.png,6,311
312,/home/jjeong35/test_data/coloredMNIST/train/8_312.png,8,312
313,/home/jjeong35/test_data/coloredMNIST/train/9_313.png,9,313
314,/home/jjeong35/test_data/coloredMNIST/train/4_314.png,4,314
315,/home/jjeong35/test_data/coloredMNIST/train/1_315.png,1,315
316,/home/jjeong35/test_data/coloredMNIST/train/5_316.png,5,316
317,/home/jjeong35/test_data/coloredMNIST/train/2_317.png,2,317
318,/home/jjeong35/test_data/coloredMNIST/train/2_318.png,2,318
319,/home/jjeong35/test_data/coloredMNIST/train/9_319.png,9,319
320,/home/jjeong35/test_data/coloredMNIST/train/0_320.png,0,320
321,/home/jjeong35/test_data/coloredMNIST/train/3_321.png,3,321
322,/home/jjeong35/test_data/coloredMNIST/train/9_322.png,9,322
323,/home/jjeong35/test_data/coloredMNIST/train/6_323.png,6,323
324,/home/jjeong35/test_data/coloredMNIST/train/7_324.png,7,324
325,/home/jjeong35/test_data/coloredMNIST/train/2_325.png,2,325
326,/home/jjeong35/test_data/coloredMNIST/train/0_326.png,0,326
327,/home/jjeong35/test_data/coloredMNIST/train/3_327.png,3,327
328,/home/jjeong35/test_data/coloredMNIST/train/5_328.png,5,328
329,/home/jjeong35/test_data/coloredMNIST/train/4_329.png,4,329
330,/home/jjeong35/test_data/coloredMNIST/train/3_330.png,3,330
331,/home/jjeong35/test_data/coloredMNIST/train/6_331.png,6,331
332,/home/jjeong35/test_data/coloredMNIST/train/5_332.png,5,332
333,/home/jjeong35/test_data/coloredMNIST/train/8_333.png,8,333
334,/home/jjeong35/test_data/coloredMNIST/train/9_334.png,9,334
335,/home/jjeong35/test_data/coloredMNIST/train/5_335.png,5,335
336,/home/jjeong35/test_data/coloredMNIST/train/4_336.png,4,336
337,/home/jjeong35/test_data/coloredMNIST/train/7_337.png,7,337
338,/home/jjeong35/test_data/coloredMNIST/train/4_338.png,4,338
339,/home/jjeong35/test_data/coloredMNIST/train/2_339.png,2,339
340,/home/jjeong35/test_data/coloredMNIST/train/7_340.png,7,340
341,/home/jjeong35/test_data/coloredMNIST/train/3_341.png,3,341
342,/home/jjeong35/test_data/coloredMNIST/train/4_342.png,4,342
343,/home/jjeong35/test_data/coloredMNIST/train/8_343.png,8,343
344,/home/jjeong35/test_data/coloredMNIST/train/9_344.png,9,344
345,/home/jjeong35/test_data/coloredMNIST/train/1_345.png,1,345
346,/home/jjeong35/test_data/coloredMNIST/train/9_346.png,9,346
347,/home/jjeong35/test_data/coloredMNIST/train/2_347.png,2,347
348,/home/jjeong35/test_data/coloredMNIST/train/8_348.png,8,348
349,/home/jjeong35/test_data/coloredMNIST/train/7_349.png,7,349
350,/home/jjeong35/test_data/coloredMNIST/train/9_350.png,9,350
351,/home/jjeong35/test_data/coloredMNIST/train/1_351.png,1,351
352,/home/jjeong35/test_data/coloredMNIST/train/8_352.png,8,352
353,/home/jjeong35/test_data/coloredMNIST/train/7_353.png,7,353
354,/home/jjeong35/test_data/coloredMNIST/train/4_354.png,4,354
355,/home/jjeong35/test_data/coloredMNIST/train/1_355.png,1,355
356,/home/jjeong35/test_data/coloredMNIST/train/3_356.png,3,356
357,/home/jjeong35/test_data/coloredMNIST/train/1_357.png,1,357
358,/home/jjeong35/test_data/coloredMNIST/train/1_358.png,1,358
359,/home/jjeong35/test_data/coloredMNIST/train/0_359.png,0,359
360,/home/jjeong35/test_data/coloredMNIST/train/2_360.png,2,360
361,/home/jjeong35/test_data/coloredMNIST/train/3_361.png,3,361
362,/home/jjeong35/test_data/coloredMNIST/train/9_362.png,9,362
363,/home/jjeong35/test_data/coloredMNIST/train/4_363.png,4,363
364,/home/jjeong35/test_data/coloredMNIST/train/9_364.png,9,364
365,/home/jjeong35/test_data/coloredMNIST/train/2_365.png,2,365
366,/home/jjeong35/test_data/coloredMNIST/train/1_366.png,1,366
367,/home/jjeong35/test_data/coloredMNIST/train/6_367.png,6,367
368,/home/jjeong35/test_data/coloredMNIST/train/8_368.png,8,368
369,/home/jjeong35/test_data/coloredMNIST/train/4_369.png,4,369
370,/home/jjeong35/test_data/coloredMNIST/train/7_370.png,7,370
371,/home/jjeong35/test_data/coloredMNIST/train/7_371.png,7,371
372,/home/jjeong35/test_data/coloredMNIST/train/4_372.png,4,372
373,/home/jjeong35/test_data/coloredMNIST/train/4_373.png,4,373
374,/home/jjeong35/test_data/coloredMNIST/train/9_374.png,9,374
375,/home/jjeong35/test_data/coloredMNIST/train/2_375.png,2,375
376,/home/jjeong35/test_data/coloredMNIST/train/5_376.png,5,376
377,/home/jjeong35/test_data/coloredMNIST/train/7_377.png,7,377
378,/home/jjeong35/test_data/coloredMNIST/train/2_378.png,2,378
379,/home/jjeong35/test_data/coloredMNIST/train/4_379.png,4,379
380,/home/jjeong35/test_data/coloredMNIST/train/4_380.png,4,380
381,/home/jjeong35/test_data/coloredMNIST/train/2_381.png,2,381
382,/home/jjeong35/test_data/coloredMNIST/train/1_382.png,1,382
383,/home/jjeong35/test_data/coloredMNIST/train/9_383.png,9,383
384,/home/jjeong35/test_data/coloredMNIST/train/7_384.png,7,384
385,/home/jjeong35/test_data/coloredMNIST/train/2_385.png,2,385
386,/home/jjeong35/test_data/coloredMNIST/train/8_386.png,8,386
387,/home/jjeong35/test_data/coloredMNIST/train/7_387.png,7,387
388,/home/jjeong35/test_data/coloredMNIST/train/6_388.png,6,388
389,/home/jjeong35/test_data/coloredMNIST/train/9_389.png,9,389
390,/home/jjeong35/test_data/coloredMNIST/train/2_390.png,2,390
391,/home/jjeong35/test_data/coloredMNIST/train/2_391.png,2,391
392,/home/jjeong35/test_data/coloredMNIST/train/3_392.png,3,392
393,/home/jjeong35/test_data/coloredMNIST/train/8_393.png,8,393
394,/home/jjeong35/test_data/coloredMNIST/train/1_394.png,1,394
395,/home/jjeong35/test_data/coloredMNIST/train/6_395.png,6,395
396,/home/jjeong35/test_data/coloredMNIST/train/5_396.png,5,396
397,/home/jjeong35/test_data/coloredMNIST/train/1_397.png,1,397
398,/home/jjeong35/test_data/coloredMNIST/train/1_398.png,1,398
